Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta,
-500,0,"0x0000",0,-500.000,0.000,-500.000,0.000
-499,4456448,"0x440000",4456448,-498.962,-0.038,-498.962,-0.038
-498,8650752,"0x840000",4194304,-497.986,-0.014,-497.986,-0.014
-497,13107200,"0xC80000",4456448,-496.948,-0.052,-496.948,-0.052
-496,17301504,"0x1080000",4194304,-495.972,-0.028,-495.972,-0.028
-495,21495808,"0x1480000",4194304,-494.995,-0.005,-494.995,-0.005
-494,25952256,"0x18C0000",4456448,-493.958,-0.042,-493.958,-0.042
-493,30146560,"0x1CC0000",4194304,-492.981,-0.019,-492.981,-0.019
-492,34603008,"0x2100000",4456448,-491.943,-0.057,-491.943,-0.057
-491,38797312,"0x2500000",4194304,-490.967,-0.033,-490.967,-0.033
-490,42991616,"0x2900000",4194304,-489.990,-0.010,-489.990,-0.010
-489,47448064,"0x2D40000",4456448,-488.953,-0.047,-488.953,-0.047
-488,51642368,"0x3140000",4194304,-487.976,-0.024,-487.976,-0.024
-487,55836672,"0x3540000",4194304,-487.000,-0.000,-487.000,-0.000
-486,60293120,"0x3980000",4456448,-485.962,-0.038,-485.962,-0.038
-485,64487424,"0x3D80000",4194304,-484.985,-0.015,-484.985,-0.015
-484,68943872,"0x41C0000",4456448,-483.948,-0.052,-483.948,-0.052
-483,73138176,"0x45C0000",4194304,-482.971,-0.029,-482.971,-0.029
-482,77332480,"0x49C0000",4194304,-481.995,-0.005,-481.995,-0.005
-481,81788928,"0x4E00000",4456448,-480.957,-0.043,-480.957,-0.043
-480,85983232,"0x5200000",4194304,-479.980,-0.020,-479.980,-0.020
-479,90439680,"0x5640000",4456448,-478.943,-0.057,-478.943,-0.057
-478,94633984,"0x5A40000",4194304,-477.966,-0.034,-477.966,-0.034
-477,98828288,"0x5E40000",4194304,-476.990,-0.010,-476.990,-0.010
-476,103284736,"0x6280000",4456448,-475.952,-0.048,-475.952,-0.048
-475,107479040,"0x6680000",4194304,-474.976,-0.024,-474.976,-0.024
-474,111673344,"0x6A80000",4194304,-473.999,-0.001,-473.999,-0.001
-473,116129792,"0x6EC0000",4456448,-472.961,-0.039,-472.961,-0.039
-472,120324096,"0x72C0000",4194304,-471.985,-0.015,-471.985,-0.015
-471,124780544,"0x7700000",4456448,-470.947,-0.053,-470.947,-0.053
-470,128974848,"0x7B00000",4194304,-469.971,-0.029,-469.971,-0.029
-469,133169152,"0x7F00000",4194304,-468.994,-0.006,-468.994,-0.006
-468,137625600,"0x8340000",4456448,-467.957,-0.043,-467.957,-0.043
-467,141819904,"0x8740000",4194304,-466.980,-0.020,-466.980,-0.020
-466,146276352,"0x8B80000",4456448,-465.942,-0.058,-465.942,-0.058
-465,150470656,"0x8F80000",4194304,-464.966,-0.034,-464.966,-0.034
-464,154664960,"0x9380000",4194304,-463.989,-0.011,-463.989,-0.011
-463,159121408,"0x97C0000",4456448,-462.952,-0.048,-462.952,-0.048
-462,163315712,"0x9BC0000",4194304,-461.975,-0.025,-461.975,-0.025
-461,167510016,"0x9FC0000",4194304,-460.999,-0.001,-460.999,-0.001
-460,171966464,"0xA400000",4456448,-459.961,-0.039,-459.961,-0.039
-459,176160768,"0xA800000",4194304,-458.984,-0.016,-458.984,-0.016
-458,180617216,"0xAC40000",4456448,-457.947,-0.053,-457.947,-0.053
-457,184811520,"0xB040000",4194304,-456.970,-0.030,-456.970,-0.030
-456,189005824,"0xB440000",4194304,-455.994,-0.006,-455.994,-0.006
-455,193462272,"0xB880000",4456448,-454.956,-0.044,-454.956,-0.044
-454,197656576,"0xBC80000",4194304,-453.979,-0.021,-453.979,-0.021
-453,202113024,"0xC0C0000",4456448,-452.942,-0.058,-452.942,-0.058
-452,206307328,"0xC4C0000",4194304,-451.965,-0.035,-451.965,-0.035
-451,210501632,"0xC8C0000",4194304,-450.989,-0.011,-450.989,-0.011
-450,214958080,"0xCD00000",4456448,-449.951,-0.049,-449.951,-0.049
-449,219152384,"0xD100000",4194304,-448.975,-0.025,-448.975,-0.025
-448,223346688,"0xD500000",4194304,-447.998,-0.002,-447.998,-0.002
-447,227803136,"0xD940000",4456448,-446.960,-0.040,-446.960,-0.040
-446,231997440,"0xDD40000",4194304,-445.984,-0.016,-445.984,-0.016
-445,236453888,"0xE180000",4456448,-444.946,-0.054,-444.946,-0.054
-444,240648192,"0xE580000",4194304,-443.970,-0.030,-443.970,-0.030
-443,244842496,"0xE980000",4194304,-442.993,-0.007,-442.993,-0.007
-442,249298944,"0xEDC0000",4456448,-441.956,-0.044,-441.956,-0.044
-441,253493248,"0xF1C0000",4194304,-440.979,-0.021,-440.979,-0.021
-440,257949696,"0xF600000",4456448,-439.941,-0.059,-439.941,-0.059
-439,262144000,"0xFA00000",4194304,-438.965,-0.035,-438.965,-0.035
-438,266338304,"0xFE00000",4194304,-437.988,-0.012,-437.988,-0.012
-437,270794752,"0x10240000",4456448,-436.951,-0.049,-436.951,-0.049
-436,274989056,"0x10640000",4194304,-435.974,-0.026,-435.974,-0.026
-435,279183360,"0x10A40000",4194304,-434.998,-0.002,-434.998,-0.002
-434,283639808,"0x10E80000",4456448,-433.960,-0.040,-433.960,-0.040
-433,287834112,"0x11280000",4194304,-432.983,-0.017,-432.983,-0.017
-432,292290560,"0x116C0000",4456448,-431.946,-0.054,-431.946,-0.054
-431,296484864,"0x11AC0000",4194304,-430.969,-0.031,-430.969,-0.031
-430,300679168,"0x11EC0000",4194304,-429.993,-0.007,-429.993,-0.007
-429,305135616,"0x12300000",4456448,-428.955,-0.045,-428.955,-0.045
-428,309329920,"0x12700000",4194304,-427.979,-0.021,-427.979,-0.021
-427,313786368,"0x12B40000",4456448,-426.941,-0.059,-426.941,-0.059
-426,317980672,"0x12F40000",4194304,-425.964,-0.036,-425.964,-0.036
-425,322174976,"0x13340000",4194304,-424.988,-0.012,-424.988,-0.012
-424,326631424,"0x13780000",4456448,-423.950,-0.050,-423.950,-0.050
-423,330825728,"0x13B80000",4194304,-422.974,-0.026,-422.974,-0.026
-422,335020032,"0x13F80000",4194304,-421.997,-0.003,-421.997,-0.003
-421,339476480,"0x143C0000",4456448,-420.959,-0.041,-420.959,-0.041
-420,343670784,"0x147C0000",4194304,-419.983,-0.017,-419.983,-0.017
-419,348127232,"0x14C00000",4456448,-418.945,-0.055,-418.945,-0.055
-418,352321536,"0x15000000",4194304,-417.969,-0.031,-417.969,-0.031
-417,356515840,"0x15400000",4194304,-416.992,-0.008,-416.992,-0.008
-416,360972288,"0x15840000",4456448,-415.955,-0.045,-415.955,-0.045
-415,365166592,"0x15C40000",4194304,-414.978,-0.022,-414.978,-0.022
-414,369623040,"0x16080000",4456448,-413.940,-0.060,-413.940,-0.060
-413,373817344,"0x16480000",4194304,-412.964,-0.036,-412.964,-0.036
